xyp-XY175;Magearna-EX
xy11-75;Magearna-EX
xy11-110;Magearna-EX
sm75-19;Magikarp
pgo-21;Magikarp
bw6-23;Magikarp
swsh2-39;Magikarp
sm115-15;Magikarp
mcd16-4;Magikarp
sm4-17;Magikarp
base5-47;Magikarp
base4-50;Magikarp
xyp-XY143;Magikarp
bw11-30;Magikarp
sm9-29;Magikarp
base6-52;Magikarp
ex3-60;Magikarp
col1-61;Magikarp
pl3-110;Magikarp
hgss1-72;Magikarp
ex8-64;Magikarp
ex7-65;Magikarp
det1-8;Magikarp
g1-22;Magikarp
xy7-19;Magikarp
base1-35;Magikarp
ex6-67;Magikarp
sm3-32;Magikarp
dp7-65;Magikarp
ecard3-75;Magikarp
dp2-89;Magikarp
ecard1-118;Magikarp
xy12-33;Magikarp
smp-SM166;Magikarp & Wailord-GX
sm9-161;Magikarp & Wailord-GX
sm9-160;Magikarp & Wailord-GX
sm9-183;Magikarp & Wailord-GX
ex13-69;Magikarp δ
swsh9-144;Magma Basin
swsh9-185;Magma Basin
ex4-87;Magma Energy
dc1-24;Magma Pointer
dp3-93;Magmar
neo1-40;Magmar
ecard1-86;Magmar
ex7-44;Magmar
basep-44;Magmar
sm115-10;Magmar
g1-16;Magmar
hgss2-52;Magmar
base4-51;Magmar
xy12-20;Magmar
mcd19-3;Magmar
sm11-21;Magmar
dp2-54;Magmar
col1-62;Magmar
sm5-18;Magmar
pl3-65;Magmar
swsh2-29;Magmar
ex12-21;Magmar
base1-36;Magmar
base3-39;Magmar
bw6-20;Magmar
xy3-10;Magmar
hgss4-42;Magmar
swsh9-19;Magmar
ex1-100;Magmar ex
hgss4-27;Magmortar
dp3-31;Magmortar
col1-16;Magmortar
sm11-22;Magmortar
pl3-6;Magmortar
sm5-19;Magmortar
hgss2-2;Magmortar
dp2-12;Magmortar
swsh2-30;Magmortar
dpp-DP20;Magmortar
bw6-21;Magmortar
xy3-11;Magmortar
swsh9-20;Magmortar
dp2-123;Magmortar LV.X
sm12-242;Magnemite
bw8-42;Magnemite
bw8-43;Magnemite
xy12-37;Magnemite
ecard2-91;Magnemite
base1-53;Magnemite
ex12-59;Magnemite
swsh10-105;Magnemite
mcd18-8;Magnemite
xy8-51;Magnemite
xy8-52;Magnemite
neo2-7;Magnemite
ex3-61;Magnemite
ex16-54;Magnemite
pl3-111;Magnemite
ex3-62;Magnemite
tk1b-4;Magnemite
ex3-63;Magnemite
sm11-58;Magnemite
base5-60;Magnemite
sm12-68;Magnemite
sma-SV27;Magnemite
ex7-66;Magnemite
neo2-26;Magnemite
hgss4-68;Magnemite
ex6-68;Magnemite
base6-80;Magnemite
dp7-66;Magnemite
dp7-67;Magnemite
ex11-74;Magnemite
ecard2-52;Magnemite
sm6-34;Magnemite
base4-79;Magnemite
sm5-80;Magnemite
ecard3-76;Magnemite
sm5-81;Magnemite
dp1-87;Magnemite
ex5-91;Magnetic Storm
xy2-91;Magnetic Storm
bw8-44;Magneton
ecard3-H19;Magneton
xy12-38;Magneton
bw8-45;Magneton
ecard2-H16;Magneton
ecard2-22;Magneton
base3-26;Magneton
ex11-48;Magneton
ex16-16;Magneton
dp7-42;Magneton
dp7-43;Magneton
dp1-54;Magneton
ecard3-19;Magneton
swsh10-106;Magneton
base1-9;Magneton
ecard3-20;Magneton
base4-9;Magneton
xy8-53;Magneton
base6-28;Magneton
ex6-27;Magneton
base3-11;Magneton
tk1b-5;Magneton
sm11-59;Magneton
ex3-17;Magneton
sm12-69;Magneton
sma-SV28;Magneton
ex3-35;Magneton
neo3-10;Magneton
ex12-22;Magneton
sm6-35;Magneton
hgss4-43;Magneton
sm5-82;Magneton
ecard3-H18;Magneton
sm5-83;Magnezone
dpp-DP44;Magnezone
bw8-46;Magnezone
bw8-47;Magnezone
dp7-5;Magnezone
dp7-6;Magnezone
dp1-8;Magnezone
swshp-SWSH208;Magnezone
swsh10-107;Magnezone
xy8-54;Magnezone
hgss4-96;Magnezone
dpp-DP32;Magnezone
sm11-60;Magnezone
sma-SV29;Magnezone
sm6-36;Magnezone
dp6-142;Magnezone LV.X
swsh11-175;Magnezone V
swsh11-56;Magnezone V
swsh11-198;Magnezone VSTAR
swsh11-57;Magnezone VSTAR
xy2-35;Magnezone-EX
xy2-101;Magnezone-EX
neo4-101;Magnifier
neo4-105;Mail from Bill
base4-112;Maintenance
g1-64;Maintenance
base1-83;Maintenance
xy3-96;Maintenance
xy12-79;Maintenance
dp4-78;Makuhita
ex9-54;Makuhita
hgss3-55;Makuhita
swsh8-142;Makuhita
xy3-51;Makuhita
bw9-62;Makuhita
ex8-65;Makuhita
pl4-68;Makuhita
ex1-56;Makuhita
ex1-57;Makuhita
ex1-58;Makuhita
sm1-67;Makuhita
ex11-75;Makuhita
swsh11-97;Makuhita
bw7-82;Makuhita
swsh12tg-TG06;Malamar
swsh11-78;Malamar
swsh35-45;Malamar
xy7-46;Malamar
swsh6-70;Malamar
sma-SV18;Malamar
sm3-90;Malamar
sm6-51;Malamar
sm10-119;Malamar
xyp-XY58;Malamar
xy1-76;Malamar
xy1-77;Malamar
smp-SM117;Malamar
swsh2-186;Malamar V
swsh2-121;Malamar V
swsh2-122;Malamar VMAX
swsh2-198;Malamar VMAX
xy4-115;Malamar-EX
xy4-58;Malamar-EX
sm2-127;Mallow
sm2-145;Mallow
sm12-231;Mallow & Lana
sm12-198;Mallow & Lana
sm4-21;Mamoswine
bw8-28;Mamoswine
xy8-82;Mamoswine
dp7-21;Mamoswine
hgss4-5;Mamoswine
dp6-9;Mamoswine
swsh10-33;Mamoswine
pl2-27;Mamoswine GL
swshp-SWSH275;Manaphy
sm5-42;Manaphy
pop9-2;Manaphy
swsh45-24;Manaphy
swsh9-41;Manaphy
pop6-3;Manaphy
xy5-56;Manaphy
dp1-9;Manaphy
dp5-8;Manaphy
sm35-25;Manaphy
bw8-34;Manaphy
xyp-XY190;Manaphy
xyp-XY113;Manaphy
hgss2-3;Manaphy
xy9-116;Manaphy-EX
xy9-32;Manaphy-EX
swsh8-173;Mandibuzz
bw7-93;Mandibuzz
xy10-58;Mandibuzz
swsh2-120;Mandibuzz
sm9-93;Mandibuzz
bw1-73;Mandibuzz
bw2-69;Mandibuzz
xyp-XY182;Mandibuzz BREAK
swsh11-55;Manectric
pl4-44;Manectric
bw6-44;Manectric
pl4-22;Manectric
dp5-40;Manectric
ex13-46;Manectric
pl1-11;Manectric
ex1-39;Manectric
sm7-52;Manectric
ex9-16;Manectric
smp-SM130;Manectric
xy6-25;Manectric
swsh4-52;Manectric
ex9-7;Manectric
xy5-61;Manectric
ex1-9;Manectric
swsh3-59;Manectric
dp2-28;Manectric
ex14-8;Manectric
ex8-38;Manectric
bw6-43;Manectric
pl3-66;Manectric G
xy4-100;Manectric Spirit Link
ex8-101;Manectric ex
xy4-23;Manectric-EX
xy4-113;Manectric-EX
ex6-38;Mankey
swsh8-133;Mankey
xy11-52;Mankey
hgss2-53;Mankey
sm4-50;Mankey
bw9-59;Mankey
ecard2-92;Mankey
mcd19-8;Mankey
base2-55;Mankey
base5-61;Mankey
pl3-112;Mankey
sm9-71;Mankey
base5-61;Mankey
swsh8-133;Mankey
sm9-71;Mankey
ex13-70;Mankey δ
ecard3-77;Mantine
swsh8-61;Mantine
ex7-45;Mantine
xy11-27;Mantine
swsh1-52;Mantine
swsh10-34;Mantine
sm8-58;Mantine
neo1-64;Mantine
swshp-SWSH026;Mantine
dp2-29;Mantine
neo4-74;Mantine
hgss1-45;Mantine
ex15-20;Mantine δ
dp1-55;Mantyke
swsh1-7;Maractus
xy2-10;Maractus
bw1-11;Maractus
bw8-11;Maractus
bw1-12;Maractus
bw6-16;Maractus
swsh8-12;Maractus
mcd11-2;Maractus
sm11-96;Mareanie
swsh12-114;Mareanie
swsh3-51;Mareanie
sm1-62;Mareanie
sm8-68;Mareanie
sm8-105;Mareanie
sm2-39;Mareanie
pop7-14;Mareep
swsh6-47;Mareep
swsh3-55;Mareep
ex10-62;Mareep
col1-63;Mareep
ecard1-119;Mareep
ex3-64;Mareep
hgss1-73;Mareep
neo2-58;Mareep
ex7-67;Mareep
bw6-38;Mareep
tk2b-5;Mareep
neo1-65;Mareep
swsh7-54;Mareep
neo4-75;Mareep
xy11-38;Mareep
sm8-75;Mareep
sm8-76;Mareep
sm9-41;Mareep
pl1-82;Mareep
dp3-94;Mareep
ecard2-93;Mareep
ex15-54;Mareep δ
dp1-88;Marill
mcd15-10;Marill
si1-11;Marill
swsh8-58;Marill
ecard1-120;Marill
basep-29;Marill
sm8-135;Marill
hgss1-74;Marill
ex7-68;Marill
bw7-36;Marill
neo1-66;Marill
xy11-76;Marill
ex2-68;Marill
sm3-34;Marill
xy5-102;Marill
ex11-76;Marill
ecard2-53;Marill
dp7-87;Marley's Request
swshp-SWSH121;Marnie
swsh1-208;Marnie
swsh35-56;Marnie
swsh1-169;Marnie
swshp-SWSH120;Marnie
swsh1-200;Marnie
swsh9-145;Marnie's Pride
swsh9-171;Marnie's Pride
hgss4-44;Marowak
base2-39;Marowak
base4-52;Marowak
swsh5-70;Marowak
bw6-61;Marowak
dp6-63;Marowak
ex6-7;Marowak
xy10-37;Marowak
ecard2-54;Marowak
xy8-78;Marowak
sm10-91;Marowak
xy8-79;Marowak BREAK
ex11-10;Marowak δ
sm5-128;Mars
sm5-154;Mars
smp-SM85;Marshadow
sm35-45;Marshadow
sm10-81;Marshadow
smp-SM93;Marshadow
sm12-103;Marshadow
swsh7-80;Marshadow
sm10-82;Marshadow & Machamp-GX
sm10-199;Marshadow & Machamp-GX
sm10-198;Marshadow & Machamp-GX
sm10-221;Marshadow & Machamp-GX
sm3-80;Marshadow-GX
sm3-137;Marshadow-GX
smp-SM59;Marshadow-GX
sm3-156;Marshadow-GX
swsh8-63;Marshtomp
ex1-40;Marshtomp
dp4-46;Marshtomp
ex1-41;Marshtomp
ex14-24;Marshtomp
pop3-15;Marshtomp
xy5-34;Marshtomp
ex9-36;Marshtomp
pl3-67;Marshtomp
sm7-34;Marshtomp
ex3-36;Marshtomp
ex14-38;Marshtomp
np-11;Marshtomp
sm12-268;Martial Arts Dojo
sm10-179;Martial Arts Dojo
neo1-87;Mary
ecard1-142;Mary's Impulse
ex10-86;Mary's Request
ex13-47;Masquerain
xy5-14;Masquerain
ex5-20;Masquerain
sm1-8;Masquerain
dp2-55;Masquerain
swsh2-11;Masquerain
pl3-68;Masquerain
pop1-7;Masquerain
bw10-2;Masquerain
ex8-39;Masquerain
sm7-16;Masquerain
bw10-94;Master Ball
ex16-78;Master Ball
gym2-116;Master Ball
ex8-88;Master Ball
ecard1-143;Master Ball
ex11-99;Master Ball
xy9-78;Mawile
ex13-23;Mawile
ex16-17;Mawile
ex2-9;Mawile
hgss3-56;Mawile
dp4-24;Mawile
swsh8-119;Mawile
swsh5-100;Mawile
col1-64;Mawile
sm12-140;Mawile
swsh11-71;Mawile
pl3-33;Mawile
sm4-64;Mawile
sm7-91;Mawile
swsh1-129;Mawile
ex14-9;Mawile
bw9-80;Mawile
xyp-XY105;Mawile Spirit Link
swsh12tg-TG17;Mawile V
swsh12-178;Mawile V
swsh12-70;Mawile V
swsh12-200;Mawile VSTAR
swsh12-71;Mawile VSTAR
xyp-XY103;Mawile-EX
sm11-227;Mawile-GX
sm11-141;Mawile-GX
sm11-246;Mawile-GX
xy9-102;Max Elixir
sm2-128a;Max Potion
sm2-128;Max Potion
xy9-103;Max Potion
bw9-121;Max Potion
bw2-94;Max Potion
sm2-164;Max Potion
xy1-120;Max Revive
gym2-117;Max Revive
g1-65;Max Revive
ex4-73;Maxie
xy5-158;Maxie's Hidden Ball Trick
xy5-133;Maxie's Hidden Ball Trick
ex16-34;Medicham
swsh12-73;Medicham
swsh11-100;Medicham
swsh2-98;Medicham
ex5-42;Medicham
sm11-110;Medicham
ex14-25;Medicham
ex5-10;Medicham
dp1-32;Medicham
pl3-34;Medicham
sm7-77;Medicham
xy5-80;Medicham
xy5-81;Medicham
swsh7-185;Medicham V
swsh7-83;Medicham V
swsh7-186;Medicham V
ex9-95;Medicham ex
swsh12-72;Meditite
swsh11-99;Meditite
mcd15-9;Meditite
dp1-89;Meditite
sm11-109;Meditite
ex9-55;Meditite
pl3-113;Meditite
ex14-56;Meditite
ex16-55;Meditite
swsh2-97;Meditite
ex5-65;Meditite
ex5-66;Meditite
ex3-37;Meditite
sm7-76;Meditite
xy5-79;Meditite
xy10-104;Mega Catcher
sm12-226;Mega Lopunny & Jigglypuff-GX
sm12-225;Mega Lopunny & Jigglypuff-GX
sm12-261;Mega Lopunny & Jigglypuff-GX
sm12-165;Mega Lopunny & Jigglypuff-GX
sm11-225;Mega Sableye & Tyranitar-GX
sm11-126;Mega Sableye & Tyranitar-GX
sm11-245;Mega Sableye & Tyranitar-GX
sm11-226;Mega Sableye & Tyranitar-GX
xy6-86;Mega Turbo
hgss1-26;Meganium
col1-27;Meganium
ecard1-18;Meganium
ecard1-53;Meganium
ecard1-54;Meganium
hsp-HGSS08;Meganium
ex10-9;Meganium
sm8-8;Meganium
neo1-10;Meganium
neo1-11;Meganium
hgss1-109;Meganium
dp2-13;Meganium
xy9-3;Meganium
ex10-106;Meganium ex
ex15-4;Meganium δ
pgo-46;Melmetal
swsh8-189;Melmetal
sm10-129;Melmetal
smp-SM181;Melmetal
swsh3-130;Melmetal
swshp-SWSH224;Melmetal V
pgo-75;Melmetal V
pgo-47;Melmetal V
pgo-48;Melmetal VMAX
pgo-80;Melmetal VMAX
smp-SM178;Melmetal-GX
xy8-85;Meloetta
sm11-123;Meloetta
swsh8-124;Meloetta
xyp-XY193;Meloetta
bw11-78;Meloetta
bw7-77;Meloetta
xyp-XY120;Meloetta
bwp-BW68;Meloetta
sm8-104;Meloetta
bwp-BW69;Meloetta
bw11-86;Meloetta
bw11-RC11;Meloetta-EX
bw11-RC25;Meloetta-EX
swsh6-195;Melony
swsh6-218;Melony
swsh6-146;Melony
swsh10tg-TG26;Melony
sm10-128;Meltan
pgo-45;Meltan
swsh8-188;Meltan
smp-SM177;Meltan
swsh3-129;Meltan
ex14-80;Memory Berry
pl1-110;Memory Berry
ecard2-128;Memory Berry
swsh4-155;Memory Capsule
swsh4-202;Memory Capsule
sm8-194;Memory Energy
sm10-80;Meowstic
swsh12-82;Meowstic
sm6-45;Meowstic
xyp-XY48;Meowstic
sm3-60;Meowstic
xy9-59;Meowstic
xy2-43;Meowstic
g1-RC15;Meowstic
swsh5-61;Meowstic
g1-37;Meowstic-EX
dp6-106;Meowth
xy11-88;Meowth
np-13;Meowth
xy8-114;Meowth
ecard3-78;Meowth
basep-10;Meowth
bwp-BW35;Meowth
swsh8-199;Meowth
ecard1-121;Meowth
bw3-102;Meowth
tk2a-4;Meowth
base6-53;Meowth
xy7-61;Meowth
sm3-101;Meowth
sm9-125;Meowth
base2-56;Meowth
g1-53;Meowth
base5-62;Meowth
hgss1-75;Meowth
xy6-67;Meowth
ex6-69;Meowth
bw7-106;Meowth
bw4-80;Meowth
xy10-74;Meowth
ex11-77;Meowth
sm10-147;Meowth
mcd16-11;Meowth
base4-80;Meowth
pl3-114;Meowth
ex4-42;Meowth
swshp-SWSH004;Meowth V
swshp-SWSH005;Meowth VMAX
pop5-11;Meowth δ
ex13-71;Meowth δ
sm11-84;Mesprit
swsh10-66;Mesprit
sm6-42;Mesprit
bw10-37;Mesprit
dp6-34;Mesprit
dp2-14;Mesprit
dp6-143;Mesprit LV.X
hgss3-18;Metagross
swsh4-118;Metagross
bwp-BW75;Metagross
swsh12-119;Metagross
xy7-49;Metagross
xy7-50;Metagross
hgss2-4;Metagross
pl3-7;Metagross
bw9-52;Metagross
pop1-2;Metagross
ex5-11;Metagross
ex8-11;Metagross
sm7-95;Metagross
dp6-10;Metagross
swsh6-181;Metagross V
swsh6-112;Metagross V
swsh6-208;Metagross VMAX
swsh6-113;Metagross VMAX
ex5-95;Metagross ex
ex16-95;Metagross ex
ex11-11;Metagross δ
ex11-113;Metagross ★
xyp-XY34;Metagross-EX
sm2-85;Metagross-GX
sm2-157;Metagross-GX
sm2-139;Metagross-GX
sm2-157a;Metagross-GX
sm10-180;Metal Core Barrier
sm10-232;Metal Core Barrier
ecard2-129;Metal Cube 01
sm1-163;Metal Energy
dp2-120;Metal Energy
col1-87;Metal Energy
xy12-98;Metal Energy
ex16-88;Metal Energy
neo1-19;Metal Energy
ex13-95;Metal Energy
hgss1-122;Metal Energy
col1-95;Metal Energy
dp1-130;Metal Energy
dp3-130;Metal Energy
bw1-112;Metal Energy
ex9-88;Metal Energy
pl2-100;Metal Energy
ex1-94;Metal Energy
g1-82;Metal Energy
sm1-171;Metal Energy
ex11-107;Metal Energy
dp5-95;Metal Energy
ex10-97;Metal Energy
ecard2-143;Metal Energy
ecard1-159;Metal Energy
xy1-139;Metal Energy
hgss3-80;Metal Energy
swsh7-237;Metal Energy
sm6-112;Metal Frying Pan
sm6-112a;Metal Frying Pan
sm6-144;Metal Frying Pan
sm9-148;Metal Goggles
sm9-195;Metal Goggles
swsh1-214;Metal Saucer
swsh1-170;Metal Saucer
ex8-40;Metang
sm7-94;Metang
sm2-84;Metang
ex16-35;Metang
swsh12-118;Metang
xy7-48;Metang
ex5-43;Metang
bw9-51;Metang
ex5-44;Metang
ex5-21;Metang
np-23;Metang
dp6-64;Metang
hgss3-30;Metang
tk2a-5;Metang
dp6-65;Metang
hgss2-33;Metang
pl3-69;Metang
sma-SV31;Metang
swsh4-117;Metang
ex11-49;Metang δ
hgss1-46;Metapod
swsh8-2;Metapod
g1-4;Metapod
ex6-39;Metapod
neo2-42;Metapod
swsh2-2;Metapod
base1-54;Metapod
dp4-47;Metapod
sm3-2;Metapod
base6-54;Metapod
sm115-2;Metapod
sm1-2;Metapod
xy2-2;Metapod
sm10-3;Metapod
ecard1-87;Metapod
xy12-4;Metapod
base4-81;Metapod
ex8-89;Meteor Falls
sm10-76;Mew
xyp-XY110;Mew
pop4-4;Mew
np-40;Mew
basep-47;Mew
basep-8;Mew
ecard1-19;Mew
hgss4-97;Mew
xy12-53;Mew
bwp-BW98;Mew
ru1-10;Mew
xy10-29;Mew
ecard1-55;Mew
sm115-32;Mew
basep-9;Mew
si1-1;Mew
cel25-11;Mew
xyp-XY192;Mew
ex13-111;Mew
smp-SM215;Mew
cel25-25;Mew
ex12-10;Mew
dp3-15;Mew
swsh8-113;Mew V
swsh8-250;Mew V
swsh8-251;Mew V
swsh3-69;Mew V
swsh11tg-TG30;Mew VMAX
swsh8-268;Mew VMAX
swsh8-269;Mew VMAX
swsh8-114;Mew VMAX
ex12-88;Mew ex
cel25c-88_A;Mew ex
ex13-100;Mew ex
pop5-3;Mew δ
ex15-101;Mew ★ δ
bw6-46;Mew-EX
xyp-XY126;Mew-EX
bw11-RC24;Mew-EX
bw6-120;Mew-EX
sm10-75;Mewtwo
xyp-XY101;Mewtwo
bw11-53;Mewtwo
smp-SM214;Mewtwo
ecard1-20;Mewtwo
xy12-51;Mewtwo
basep-12;Mewtwo
ru1-9;Mewtwo
base4-10;Mewtwo
ecard1-56;Mewtwo
xyp-XY100;Mewtwo
det1-12;Mewtwo
basep-14;Mewtwo
dp5-9;Mewtwo
base6-29;Mewtwo
base1-10;Mewtwo
swsh9-56;Mewtwo
basep-3;Mewtwo
dp6-11;Mewtwo
smp-SM77;Mewtwo
sm11-242;Mewtwo & Mew-GX
smp-SM191;Mewtwo & Mew-GX
sm11-222;Mewtwo & Mew-GX
sm11-71;Mewtwo & Mew-GX
dp6-144;Mewtwo LV.X
dpp-DP28;Mewtwo LV.X
xy8-144;Mewtwo Spirit Link
pgo-30;Mewtwo V
pgo-72;Mewtwo V
swshp-SWSH229;Mewtwo V
swshp-SWSH223;Mewtwo V
swshp-SWSH162;Mewtwo V-UNION
swshp-SWSH159;Mewtwo V-UNION
swshp-SWSH160;Mewtwo V-UNION
swshp-SWSH161;Mewtwo V-UNION
pgo-79;Mewtwo VSTAR
pgo-31;Mewtwo VSTAR
pgo-86;Mewtwo VSTAR
ex1-101;Mewtwo ex
ex13-24;Mewtwo δ
ex11-12;Mewtwo δ
ex13-103;Mewtwo ★
xy8-163;Mewtwo-EX
bw4-54;Mewtwo-EX
xyp-XY125;Mewtwo-EX
bw11-54;Mewtwo-EX
bwp-BW45;Mewtwo-EX
xy8-164;Mewtwo-EX
xy12-52;Mewtwo-EX
xyp-XY107;Mewtwo-EX
cel25c-54_A;Mewtwo-EX
xy8-158;Mewtwo-EX
xy8-61;Mewtwo-EX
xy8-62;Mewtwo-EX
xy8-157;Mewtwo-EX
xy12-103;Mewtwo-EX
xyp-XY183;Mewtwo-EX
bw4-98;Mewtwo-EX
sm35-76;Mewtwo-GX
sm35-78;Mewtwo-GX
smp-SM196;Mewtwo-GX
sm35-39;Mewtwo-GX
sm115-31;Mewtwo-GX
sma-SV59;Mewtwo-GX
sm35-72;Mewtwo-GX
pl1-111;Miasma Valley
bw7-86;Mienfoo
bw7-87;Mienfoo
bw4-67;Mienfoo
swsh11-103;Mienfoo
xy3-56;Mienfoo
bw3-69;Mienfoo
swsh5-76;Mienfoo
bw7-88;Mienshao
bw4-68;Mienshao
swsh11-104;Mienshao
xy3-57;Mienshao
swsh5-77;Mienshao
bw3-70;Mienshao
swsh10tg-TG09;Mightyena
sm9-87;Mightyena
xy0-17;Mightyena
ex8-12;Mightyena
ex1-42;Mightyena
ex16-18;Mightyena
pl1-54;Mightyena
xy4-54;Mightyena
swsh4-104;Mightyena
ex1-10;Mightyena
swsh10-96;Mightyena
dp6-66;Mightyena
ex13-101;Mightyena ex
ex11-24;Mightyena δ
swsh4-80;Milcery
swsh45sv-SV057;Milcery
swsh2-86;Milcery
swsh9-70;Milcery
swsh2-161;Milo
swsh35-57;Milo
swsh10tg-TG27;Milo
swsh2-190;Milo
swsh2-201;Milo
swsh3-39;Milotic
xy5-44;Milotic
swsh12tg-TG02;Milotic
bw6-28;Milotic
sm75-29;Milotic
dp4-25;Milotic
sm4-27;Milotic
ex5-12;Milotic
xy2-23;Milotic
pl3-70;Milotic
ex9-8;Milotic
swsh12-40;Milotic
swsh7-38;Milotic
pl3-SH7;Milotic
pl3-35;Milotic C
swsh2-43;Milotic V
swsh2-179;Milotic V
ex9-96;Milotic ex
ex15-5;Milotic δ
hgss1-47;Miltank
swsh10-126;Miltank
sm4-78;Miltank
ex10-42;Miltank
bw9-93;Miltank
ecard2-94;Miltank
neo1-41;Miltank
dp3-55;Miltank
dp7-44;Miltank
sm8-158;Miltank
xy0-27;Miltank
xy2-83;Miltank
dpp-DP22;Mime Jr.
dp1-90;Mime Jr.
col1-47;Mime Jr.
pl3-115;Mime Jr.
sm9-112;Mimikyu
swsh3-81;Mimikyu
sm12-97;Mimikyu
smp-SM163;Mimikyu
sm2-58;Mimikyu
smp-SM99;Mimikyu
sm12-245;Mimikyu
sm12-96;Mimikyu
swsh11-80;Mimikyu
smp-SM29;Mimikyu
swsh9tg-TG16;Mimikyu V
swsh5-62;Mimikyu V
swsh5-148;Mimikyu V
swsh9-68;Mimikyu V
swsh9-69;Mimikyu VMAX
swsh9tg-TG17;Mimikyu VMAX
swshp-SWSH136;Mimikyu δ
sm8-149;Mimikyu-GX
sm8-206;Mimikyu-GX
sm8-226;Mimikyu-GX
sm8-183;Mina
sm8-211;Mina
sm4-85;Minccino
bw1-88;Minccino
xy10-86;Minccino
xy10-87;Minccino
bw2-84;Minccino
bw11-104;Minccino
swsh1-146;Minccino
swsh1-145;Minccino
swsh45sv-SV093;Minccino
bw11-RC18;Minccino
bw6-109;Minccino
swsh9-124;Minccino
bw4-84;Minccino
bwp-BW13;Minccino
gym1-113;Minion of Team Rocket
sm2-77;Minior
sm7-83;Minior
ex8-41;Minun
pop1-12;Minun
xy3-32;Minun
sm35-34;Minun
bw11-48;Minun
bw5-40;Minun
pop3-4;Minun
hsp-HGSS17;Minun
sm7-54;Minun
dp3-32;Minun
swsh8-90;Minun
dp5-25;Minun
hgss2-34;Minun
ex9-37;Minun
ex3-7;Minun
ex5-67;Minun
pl3-71;Minun
tk2b-6;Minun
neo1-94;Miracle Berry
neo4-16;Miracle Energy
ecard3-129;Miracle Sphere α
ecard3-130;Miracle Sphere β
ecard3-131;Miracle Sphere γ
swsh11-163;Mirage Gate
ecard3-132;Mirage Stadium
basep-39;Misdreavus
sm10-77;Misdreavus
neo3-11;Misdreavus
dp6-107;Misdreavus
dp1-91;Misdreavus
ex7-25;Misdreavus
sm4-39;Misdreavus
bw11-57;Misdreavus
swsh12-63;Misdreavus
swsh10-58;Misdreavus
hgss2-54;Misdreavus
hgss3-57;Misdreavus
col1-65;Misdreavus
xy8-65;Misdreavus
ecard3-39;Misdreavus
dp7-68;Misdreavus
ex12-40;Misdreavus
pl1-83;Misdreavus
hgss3-19;Mismagius
sm10-78;Mismagius
smp-SM222;Mismagius
swsh12-64;Mismagius
sm4-40;Mismagius
smp-SM245;Mismagius
swsh10-59;Mismagius
pl1-55;Mismagius
col1-28;Mismagius
bw11-58;Mismagius
dp7-7;Mismagius
hgss2-5;Mismagius
xy8-66;Mismagius
dp1-10;Mismagius
pl2-10;Mismagius GL
pl2-110;Mismagius GL LV.X
swsh11-194;Miss Fortune Sisters
swsh11-164;Miss Fortune Sisters
swsh11-209;Miss Fortune Sisters
sm5-168;Missing Clover
sm5-129;Missing Clover
gym1-102;Misty
gym1-18;Misty
sm12-199;Misty & Lorelei
sm115-61;Misty's Cerulean City Gym
gym1-29;Misty's Cloyster
xy12-108;Misty's Determination
xy12-80;Misty's Determination
sm115-62;Misty's Determination
xy9-104;Misty's Determination
gym2-54;Misty's Dewgong
gym1-123;Misty's Duel
sm11-235;Misty's Favor
sm11-202;Misty's Favor
gym1-30;Misty's Goldeen
gym1-85;Misty's Goldeen
gym2-12;Misty's Golduck
gym2-13;Misty's Gyarados
gym1-86;Misty's Horsea
gym2-87;Misty's Horsea
gym2-88;Misty's Magikarp
gym2-89;Misty's Poliwag
gym1-87;Misty's Poliwag
gym1-53;Misty's Poliwhirl
gym1-31;Misty's Poliwrath
gym2-90;Misty's Psyduck
gym1-54;Misty's Psyduck
gym1-9;Misty's Seadra
gym1-55;Misty's Seaking
gym1-88;Misty's Seel
gym2-91;Misty's Seel
gym1-89;Misty's Shellder
gym1-56;Misty's Starmie
gym2-92;Misty's Staryu
gym1-90;Misty's Staryu
gym2-118;Misty's Tears
gym1-57;Misty's Tentacool
gym1-32;Misty's Tentacool
gym1-10;Misty's Tentacruel
sm115-63;Misty's Water Command
gym2-108;Misty's Wish
gym1-114;Misty's Wrath
sm8-184;Mixed Herbs
sm10-212;Molayne
sm10-181;Molayne
pgo-12;Moltres
swsh9-21;Moltres
ecard3-H20;Moltres
bw4-14;Moltres
basep-21;Moltres
base3-27;Moltres
ecard3-21;Moltres
xy10-9;Moltres
sm9-19;Moltres
pl3-149;Moltres
xyp-XY127;Moltres
dp5-10;Moltres
swshp-SWSH185;Moltres
base6-30;Moltres
smp-SM143;Moltres
bw11-22;Moltres
base3-12;Moltres
pl3-36;Moltres
sm8-38;Moltres
sm115-44;Moltres & Zapdos & Articuno-GX
smp-SM210;Moltres & Zapdos & Articuno-GX
sm115-66;Moltres & Zapdos & Articuno-GX
sm115-69;Moltres & Zapdos & Articuno-GX
ex6-115;Moltres ex
np-31;Moltres ex
bw8-14;Moltres-EX
dp5-83;Mom's Kindness
dp5-41;Monferno
dp1-56;Monferno
swsh9-25;Monferno
pl1-56;Monferno
xy11-19;Monferno
bw8-16;Monferno
sm5-22;Monferno
neo1-101;Moo-Moo Milk
ecard1-155;Moo-Moo Milk
swsh4-156;Moomoo Cheese
hgss1-94;Moomoo Milk
sm8-185;Moomoo Milk
swsh7-151;Moon & Sun Badge
dp4-100;Moonlight Stadium
